scenario,episode,original_mc_run,phase,phase_legacy,type,location,severity,action,recovery_plan,plan_length,plan_actions,applied,rejected_plan,rejected_reward,att_disrupted,att_recovered,improvement_att,CEF_disrupted,CEF_recovered,improvement_CEF,CEF2_disrupted,CEF2_recovered,improvement_CEF2,exposure_disrupted,exposure_recovered,improvement_exposure,dun_disrupted,dun_recovered,improvement_dun,cost_disrupted,cost_recovered,improvement_cost,energy_disrupted,energy_recovered,improvement_energy,reward,changed_routes,short_turn_routes_count,selected_routes_count,critical_routes_count,donor_routes_count,transfer_hubs_count,repaired_routes_count,failed_routes_count,inserted_existing_nodes_count,frequency_increase,frequency_increase_critical,frequency_reduction_donor,old_headway_min,new_headway_min,coverage_floor_percent,coverage_gap_before,coverage_gap_after,coverage_floor_reached,applied_for_coverage,att_delta_min,demand_share,critical_demand_share,donor_demand_share,assumed_affected_transfer_share,additional_vkm,additional_vh,additional_cost,additional_energy
S1_service,11,11,calibration,train,combined_disruption,central_area + central_area,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,17.373616724141282,19.392612269046076,-0.11621043430176083,1.2655447293561044,1.7123790480178493,0.35307666990884584,1.0915060432376822,1.513385850566277,0.38651165510471464,23.038802141572134,25.69383673124455,-0.11524186775672526,28.373870127348752,0.0,1.0,32128.61908947297,37262.47199833426,-0.15979064940713278,,,,0.6162828199332265,4.0,,,,,,13.0,0.0,20.0,,,,,,0.0,28.373870127348752,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,12,12,calibration,train,area_closure,peripheral_area,mild,do_nothing,do_nothing,0,[],False,do_nothing,0.0,17.707544130198894,17.707544130198894,0.0,1.5892437236995836,1.5892437236995836,0.0,1.3970053147956016,1.3970053147956016,0.0,31.152188151705342,31.152188151705342,0.0,5.250014527178018,5.250014527178018,0.0,32893.26417954822,32893.26417954822,0.0,,,,0.0,,,,,,,,,,,,,,,4.923924217630755,0.32609030954726315,0.32609030954726315,False,,,,,,,,,,
S1_service,13,13,calibration,train,combined_disruption,peripheral + peripheral_area,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.85526375179761,18.566247696656973,-0.03981929109211739,1.229234365786453,1.6864117531595877,0.3719204409654107,1.171306405972688,1.4892285901980726,0.27142529282196864,28.823592535666315,29.17444692874147,-0.012172472693714678,15.360153080100988,4.692448667275024,0.6945050844998366,32107.642133840636,37459.50241331823,-0.1666849361646793,,,,0.6105608474794917,,,,,,,,,,,,,,,4.692448667275026,10.667704412825962,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,14,14,calibration,train,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.83386969082654,17.180877019863583,0.03661531020936218,1.6688732140284344,1.6945467477952885,0.015383753271994621,1.4794940185245018,1.479932589259461,0.0002964329219773513,33.18965510592168,34.285593814653346,-0.033020491030535865,0.0,0.0,,34526.19286307535,36243.30297960913,-0.049733549347405065,,,,0.038842633634558414,,,,,,37.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,15,15,calibration,train,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.690233822907683,18.159835182576856,-0.026545797210496495,1.45868110513883,1.7578684098988255,0.2051080964207872,1.2620923336667986,1.5339122051553173,0.21537241312510905,22.978272363424807,27.510881035683777,-0.19725628631130931,18.500013271742887,0.0,1.0,34316.58018161133,36284.77983343204,-0.05735418976496312,,,,0.4532379421309624,,,,,,,,,,,,,,,0.0,18.500013271742887,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,16,16,calibration,train,area_closure,central_area,mild,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,15.462907190808856,18.210538079705906,-0.17769174030419324,1.0934044041759643,1.6551765969596688,0.5137826321516235,0.9087250665973096,1.4569585372380818,0.6032996015985495,20.30158950282415,36.309002389399666,-0.7884807681856009,41.149460400097695,0.0,1.0,31995.324484370205,36613.402770936445,-0.14433603537361164,,,,0.7781199100811853,6.0,,,,,,13.0,0.0,28.0,,,,,,0.0,41.149460400097695,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,17,17,calibration,train,area_closure,peripheral_area,severe,greedy:budget_neutral_reconfiguration+redundant_overlay_line,greedy:budget_neutral_reconfiguration+redundant_overlay_line,2,"[""budget_neutral_reconfiguration"", ""redundant_overlay_line""]",True,,,16.75577021311191,17.40810054064783,-0.03893168259286896,1.0769845326336602,1.2732525396659866,0.18223846404959243,1.021868034874693,1.1251950693755226,0.10111583000392044,32.06522667060754,29.48915268171707,0.08033855538753498,26.78262104726248,20.945672658559673,0.21793790751108796,29628.886378863794,35573.175965951275,-0.20062480617995582,,,,0.21456344036984737,,,,,,,,,,,,,,,20.815236534740755,5.9673845125217255,0.13043612381891734,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,18,18,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.04173560384973,17.603653248612524,0.02428160820313367,1.5995434639899893,1.6661291909971117,0.04162795729290612,1.4627400587149473,1.4951167839055248,0.02213429857046596,32.880448857518154,33.076103043246505,-0.005950471861749375,0.0,0.0,,34276.99756199753,35645.16884577535,-0.03991514371418259,,,,0.08792389837852924,,,,,,34.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,19,19,calibration,train,node_removal,central,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.312769655522894,18.85046809566559,-0.2310292990573881,1.2711394717802509,1.7596735067253066,0.38432764129404,1.0862429806974627,1.4931428116894334,0.37459374948568647,29.891329534506177,31.000022239136722,-0.037090779229163574,26.054325189265814,0.0,1.0,33139.074434285096,37761.179926797755,-0.13947599839211897,,,,0.5530441832207171,,,,,,,,,,,,,,,0.0,26.054325189265814,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,20,20,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.04173560384973,17.603653248612524,0.02428160820313367,1.5995434639899893,1.6661291909971117,0.04162795729290612,1.4627400587149473,1.4951167839055248,0.02213429857046596,32.880448857518154,33.076103043246505,-0.005950471861749375,0.0,0.0,,34276.99756199753,35645.16884577535,-0.03991514371418259,,,,0.08792389837852924,,,,,,34.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,21,21,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,18.33408323688181,18.195022056721992,0.007584845032233453,1.490278718151296,1.6878893655375524,0.1325997915553637,1.3824751401968,1.475745706393516,0.06746636050427535,35.97828168951438,34.63045369991083,0.037462266854071766,0.6304364825146582,0.0,1.0,34054.0751160425,37098.401411940824,-0.08939682800147981,,,,0.25167737928469724,4.0,,,,,,13.0,0.0,5.0,,,,,,0.0,0.6304364825146582,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,22,22,calibration,train,demand_surge,central_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.83386969082654,17.180877019863583,0.03661531020936218,1.6688732140284344,1.6945467477952885,0.015383753271994621,1.4794940185245018,1.479932589259461,0.0002964329219773513,33.18965510592168,34.285593814653346,-0.033020491030535865,0.0,0.0,,34526.19286307535,36243.30297960913,-0.049733549347405065,,,,0.038842633634558414,,,,,,37.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,23,23,calibration,train,combined_disruption,central + peripheral_area,severe,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,11.440756275303706,18.411271700586635,-0.6092705112798927,0.44264622379844143,1.5058412032278414,2.4019068101516776,0.4286329395455329,1.3230782220310453,2.0867394919155466,28.34439667598991,30.390770830937157,-0.07219677943191852,62.89321898119443,15.151871524752739,0.7590857683833407,25091.613812597112,38102.84705734909,-0.5185490794625477,,,,1.2520862210781916,12.0,,,,,,12.0,1.0,32.0,,,,,,14.248417691395927,48.6448012897985,0.9034538333568118,False,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,24,24,calibration,train,combined_disruption,central + any_road,moderate,greedy:corridor_relief+emergency_bus_bridge+extend_route_to_orphaned_stops,greedy:corridor_relief+emergency_bus_bridge+extend_route_to_orphaned_stops,3,"[""corridor_relief"", ""emergency_bus_bridge"", ""extend_route_to_orphaned_stops""]",True,,,15.107218449836061,14.883298931853053,0.014822021587000876,1.238202413139921,1.3516452188859625,0.09161895061920064,1.0533059220571328,1.0886373296784204,0.03354334850058043,29.8913223605911,32.380455672737476,-0.08327277335271267,28.09780772329348,25.532587867905264,0.09129608546867571,33103.30966783705,36429.0953868682,-0.10046686426229033,,,,0.11750395838208046,,,,,,,,,,,,,,,0.0,28.09780772329348,25.532587867905264,False,False,-0.35,,,,,0.0,0.0,0.0,0.0
S1_service,25,25,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair,greedy:continuity_repair,1,"[""continuity_repair""]",True,,,15.493185652456376,18.137595302520765,-0.17068211208358755,1.237813257684128,1.6953539368454515,0.3696362729361566,1.054530913633599,1.490470469674024,0.4133966585562745,30.02175848441001,32.14132038776445,-0.0706008578563147,27.945634636809782,0.0,1.0,33493.18758337533,36584.226104152745,-0.092288573999797,,,,0.6019462022004509,5.0,,,,,,13.0,0.0,19.0,,,,,,0.0,27.945634636809782,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,26,26,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.993432693065188,17.574796114935587,0.023266076310772335,1.6861127243206158,1.776278472504248,0.05347551612835532,1.4890274487443276,1.4995323150409408,0.007054850671471343,32.23915106758617,32.423936771982135,-0.0057317174391031175,0.0,0.0,,34526.19286307535,36161.2818056233,-0.04735792761838591,,,,0.08802489347610935,,,,,,35.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,27,27,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.060579525298408,17.99946631471363,0.0033837901214174328,1.674380251321562,1.7776009039360465,0.061647079588411355,1.4817700320728904,1.5013015034731234,0.013181175875793563,31.913060758038917,31.93480489461878,-0.000681355409458327,0.3260903095472615,0.0,1.0,34398.50399563838,36865.998440108146,-0.07173260920831438,,,,0.1061344345849714,,,,,,,,,,,,,,,0.0,0.3260903095472615,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,28,28,calibration,train,node_removal,peripheral,moderate,do_nothing,do_nothing,0,[],False,do_nothing,0.0,16.92983899796472,16.92983899796472,0.0,1.2999441478027263,1.2999441478027263,0.0,1.182505491912845,1.182505491912845,0.0,29.967408903832958,29.967408903832958,0.0,18.36959149575412,18.36959149575412,0.0,31985.64886002648,31985.64886002648,0.0,,,,0.0,,,,,,,,,,,,,,,18.369591495754115,3.552713678800501e-15,3.552713678800501e-15,True,,,,,,,,,,
S1_service,29,29,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.132145214444503,17.71086507572631,0.023233882904411664,1.7010995063842724,1.7942466942554791,0.054757048321760586,1.4973151227328627,1.5079841537285763,0.007125441287362902,31.412851675565822,31.60475446270087,-0.006109053361886246,0.0,0.0,,34526.19286307535,36161.2818056233,-0.04735792761838591,,,,0.09080167499020182,,,,,,35.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,30,30,calibration,train,combined_disruption,central + peripheral_area,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,15.316934425434406,18.609616933335282,-0.2149700727603325,1.1242132563508889,1.6937376940668198,0.506598222800329,1.043391034082367,1.4996582174892144,0.4372926050760263,30.09256601241259,27.947763052105234,0.07127351517390265,27.904175016668876,1.8181801197600316,0.9348420041562268,31076.440786079707,38193.1808655262,-0.2290075664853597,,,,0.676185181269691,,,,,,,,,,,,,,,1.8181801197600302,26.085994896908847,1.3322676295501878e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,31,31,calibration,train,combined_disruption,central_area + peripheral_area,mild,greedy:budget_neutral_reconfiguration+redundant_overlay_line,greedy:budget_neutral_reconfiguration+redundant_overlay_line,2,"[""budget_neutral_reconfiguration"", ""redundant_overlay_line""]",True,,,16.81088674823562,17.094453590671804,-0.016868047871772446,1.1128801244178061,1.401570942142277,0.25940872820915645,1.0876019166223385,1.2796353885964193,0.17656595583286655,27.079331527753563,27.240591293589613,-0.005955086656063688,21.378452240968507,17.58130022513646,0.17761585230924207,29800.83399790405,34771.171899510126,-0.16678519473500805,,,,0.3874706366187173,,,,,,,,,,,,,,,17.581300225136456,3.797152015832051,3.552713678800501e-15,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,32,32,calibration,train,demand_surge,central_area,severe,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.4300608153581,16.742948199542724,0.03942112555395921,1.6252448843589997,1.6564838866347684,0.019221104817130026,1.455367600229445,1.4548694390092496,-0.0003422923666273498,35.59511226994777,36.8788146622219,-0.03606400739907016,0.0,0.0,,34526.19286307535,36243.30297960913,-0.049733549347405065,,,,0.04461584228365288,,,,,,37.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,33,33,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,18.358993762208332,18.155328305157898,0.011093497807580049,1.4837137370170994,1.736104732574518,0.1701076085369626,1.3531375672563468,1.506101355884443,0.11304378233932937,31.282624275524253,32.60871530246302,-0.042390657997842876,4.597826734168426,0.0,1.0,34117.500964167004,37096.622746221314,-0.08731946062471656,,,,0.35152175608926944,,,,,,,,,,,,,,,0.0,4.597826734168426,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,34,34,calibration,train,link_failure,any_road,moderate,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.993432693065188,17.574796114935587,0.023266076310772335,1.6861127243206158,1.776278472504248,0.05347551612835532,1.4890274487443276,1.4995323150409408,0.007054850671471343,32.23915106758617,32.423936771982135,-0.0057317174391031175,0.0,0.0,,34526.19286307535,36161.2818056233,-0.04735792761838591,,,,0.08802489347610935,,,,,,35.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,35,35,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.132145214444503,17.71086507572631,0.023233882904411664,1.7010995063842724,1.7942466942554791,0.054757048321760586,1.4973151227328627,1.5079841537285763,0.007125441287362902,31.412851675565822,31.60475446270087,-0.006109053361886246,0.0,0.0,,34526.19286307535,36161.2818056233,-0.04735792761838591,,,,0.09080167499020182,,,,,,35.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,36,36,calibration,train,node_removal,central,mild,greedy:redundancy_restoration,greedy:redundancy_restoration,1,"[""redundancy_restoration""]",True,,,15.219450898644347,18.221029969018073,-0.19721993193861467,1.3084950101901913,1.761492195229395,0.3461971054619153,1.123275312589709,1.5284632163571892,0.3607200293873816,29.50002116304946,30.369585756622065,-0.02947674473745078,24.01085700306829,0.0,1.0,33436.961261474324,36925.840456082806,-0.10434199350011893,,,,0.5520687598447032,3.0,,,,,,13.0,0.0,5.0,,,,,,0.0,24.01085700306829,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,37,37,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.993432693065188,17.574796114935587,0.023266076310772335,1.6861127243206158,1.776278472504248,0.05347551612835532,1.4890274487443276,1.4995323150409408,0.007054850671471343,32.23915106758617,32.423936771982135,-0.0057317174391031175,0.0,0.0,,34526.19286307535,36161.2818056233,-0.04735792761838591,,,,0.08802489347610935,,,,,,35.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,38,38,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.679926457227058,17.941554878608027,-0.014798049189510222,1.5669828582206604,1.8110593435241078,0.1557620646728714,1.3768203530010457,1.521961305878664,0.10541749514470475,35.02175489745246,32.40219980931734,0.07479793904690005,5.434771535913695,0.0,1.0,34400.607454951285,36322.2113266471,-0.05585959126484079,,,,0.3118037955889003,,,,,,,,,,,,,,,0.0,5.434771535913695,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,39,39,calibration,train,link_failure,any_road,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,17.670992279514294,17.24851103211267,0.02390817904953758,1.5971717977973945,1.6720038593535032,0.04685285681809998,1.4004583325657958,1.4072851124613002,0.004874675480702789,31.09783857112829,31.28262427552425,-0.0059420754909801955,5.304364107755074,5.304364107755074,0.0,34120.73373385061,35755.82267639856,-0.04792068527312479,,,,0.07232828250708863,,,,,,36.0,,,,,,,,,5.304364107755071,2.6645352591003757e-15,2.6645352591003757e-15,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
S1_service,40,40,calibration,train,link_failure,any_road,mild,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.690233822907683,18.159835182576856,-0.026545797210496495,1.45868110513883,1.7578684098988255,0.2051080964207872,1.2620923336667986,1.5339122051553173,0.21537241312510905,22.978272363424807,27.510881035683777,-0.19725628631130931,18.500013271742887,0.0,1.0,34316.58018161133,36284.77983343204,-0.05735418976496312,,,,0.4532379421309624,,,,,,,,,,,,,,,0.0,18.500013271742887,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,41,41,calibration,train,link_failure,any_road,moderate,greedy:continuity_repair+redundant_overlay_line,greedy:continuity_repair+redundant_overlay_line,2,"[""continuity_repair"", ""redundant_overlay_line""]",True,,,17.768787830594047,18.232576285430063,-0.02610129960792669,1.307766491550678,1.7341798789088647,0.32606232849151007,1.1683114354154707,1.5110841261594123,0.2933915395786964,24.652176314745482,30.717398681003974,-0.24603192386834558,20.956519618146853,0.0,1.0,34009.51434847,37087.79782221331,-0.09051242079502943,,,,0.6197854786040529,,,,,,,,,,,,,,,0.0,20.956519618146853,0.0,True,False,0.0,,,,,0.0,0.0,0.0,0.0
S1_service,42,42,calibration,train,demand_surge,peripheral_area,mild,greedy:corridor_relief,greedy:corridor_relief,1,"[""corridor_relief""]",True,,,18.132145214444503,17.71086507572631,0.023233882904411664,1.7010995063842724,1.7942466942554791,0.054757048321760586,1.4973151227328627,1.5079841537285763,0.007125441287362902,31.412851675565822,31.60475446270087,-0.006109053361886246,0.0,0.0,,34526.19286307535,36161.2818056233,-0.04735792761838591,,,,0.09080167499020182,,,,,,35.0,,,,,,,,,0.0,0.0,0.0,True,False,-0.35,,,,0.35,0.0,0.0,0.0,0.0
